704.38,49.56666667
704.87,49.51666667
705.35,50.01666667
705.83,50.36666667
706.32,50.43333334
706.81,51.05
707.29,51.86666667
707.78,52
708.27,52.41666667
708.76,52.91666667
709.26,53.3
709.75,52.56666667
710.24,53.43333334
710.74,53.65
711.24,55.13333333
711.74,54.8
712.23,55.33333333
712.73,55.21666667
713.24,56.86666667
713.74,56.95
714.24,56.9
714.75,58.33333333
715.25,57.76666667
715.76,56.96666667
716.27,57.63333334
716.78,60.4
717.29,57.95
717.8,59.28333334
718.32,58.98333334
718.83,59.21666667
719.35,60.05
719.86,60.61666667
720.38,61.73333334
720.9,62.01666667
721.42,63.25
721.94,63.16666667
722.47,63.7
722.99,64.91666667
723.52,65.15
724.05,66.01666667
724.58,66.5
725.11,67.08333333
725.64,67.78333334
726.17,68.13333334
726.71,68.95
727.24,69.1
727.78,70.2
728.32,70.43333334
728.86,70.96666667
729.4,72.8
729.94,70.03333333
730.48,71.03333333
731.03,71.1
731.58,71.01666667
732.12,73.46666667
732.67,73.1
733.23,72.26666667
733.78,73.33333334
734.33,74.16666667
734.89,74.11666667
735.45,75.68333334
736,74.86666667
736.56,76.71666667
737.13,76.4
737.69,77.15
738.25,77.5
738.82,77.46666667
739.39,77.93333334
739.96,77.06666667
740.53,78.01666667
741.1,77.68333333
741.67,78.08333334
742.25,79.41666667
742.83,78.36666667
743.41,76.91666667
743.99,78.55
744.57,78.43333333
745.15,77.63333334
745.74,78.2
746.32,79.23333333
746.91,79.86666667
747.5,80.31666667
748.1,79.41666667
748.69,79.28333333
749.28,79.46666667
749.88,80.66666667
750.48,80
751.08,80.93333333
751.68,80.75
752.29,80.03333334
752.89,80.66666667
753.5,80.11666667
754.11,81.36666667
754.72,81.23333334
755.33,81.31666667
755.95,82.11666667
756.56,81.3
757.18,82.15
757.8,81.18333334
758.42,81.2
759.05,82.28333334
759.67,81.31666667
760.3,82.1
760.93,83.05
761.56,82.81666667
762.19,83.75
762.83,83.18333334
763.47,84.15
764.11,84.11666667
764.75,84.46666667
765.39,83.51666667
766.03,85.03333334
766.68,86
767.33,85.06666667
767.98,86.55
768.63,86.65
769.29,86.61666667
769.94,87.35
770.6,87.85
771.26,87.46666667
771.92,86.9
772.59,88.46666667
773.26,88.03333334
773.92,90.4
774.6,89.61666667
775.27,91.8
775.94,90.7
776.62,90.85
777.3,90.55
777.98,90.8
778.67,90.21666667
779.35,90.33333334
780.04,91.1
780.73,91.01666667
781.42,91.13333333
782.12,90.46666667
782.81,92.11666667
783.51,90.78333333
784.21,92.36666667
784.92,91.36666667
785.62,91.93333334
786.33,92.51666667
787.04,93.08333334
787.75,92.91666667
788.47,92.58333333
789.19,94.56666667
789.9,94.6
790.63,95.36666667
791.35,95.3
792.08,95.63333334
792.81,94.55
793.54,97.53333333
794.27,97.96666667
795.01,97.83333334
795.75,98.18333333
796.49,98.85
797.23,100.4
797.98,99.76666665
798.72,99.61666667
799.48,102.7333334
800.23,104.15
800.98,103.8666667
801.74,101.2833334
802.5,103.2666667
803.27,104.9166667
804.03,104.9833334
804.8,105.9
805.57,104.2833333
806.35,106.4333334
807.12,105.8333334
807.9,106.0833334
808.68,108.3333333
809.47,107.2
810.25,109.1833334
811.04,108.0166667
811.84,108.9666667
812.63,109.3
813.43,109.4166667
814.23,109.6
815.03,110.4333333
815.84,111.65
816.65,110.2166667
817.46,110.4166667
818.27,110.8166667
819.09,111.4
819.91,111.7333334
820.73,111.45
821.56,111.8
822.38,112.4
823.21,113.0166667
824.05,113.7833334
824.89,112.2666667
825.72,115.5666667
826.57,116.15
827.41,114.9666667
828.26,116.6333334
829.11,116.15
829.97,117.0166667
830.82,115.15
831.69,117.6666667
832.55,117.85
833.42,118.7833334
834.28,117.8833334
835.16,118.8333334
836.03,117.5833334
836.91,120.1
837.79,119.4166667
838.68,120.0333333
839.57,121.7166667
840.46,122.85
841.35,120.5833334
842.25,122.9
843.15,122.5833334
844.05,122.1166667
844.96,124.5833333
845.87,124.5833334
846.79,123.85
847.7,123.0833334
848.62,124.3666667
849.55,126.25
850.47,124.4833333
851.4,125.6166667
852.34,125.4666667
853.27,126.9
854.22,124.5833334
855.16,127.8333334
856.11,126.2166667
857.06,125.65
858.01,123.5333334
858.97,126.1833334
859.93,125.9166667
860.89,125.7666667
861.86,126.1666667
862.83,127.5333333
863.81,125.2833334
864.79,125.7666667
865.77,124.6666667
866.75,123.7333334
867.74,124.0333334
868.74,123.6
869.73,124.9333334
870.73,124.0166667
871.74,122.8
872.74,122.65
873.76,122.7166667
874.77,120.3666667
875.79,121.4166667
876.81,121.6666667
877.84,122.3
878.87,122.2333334
879.9,121.2333334
880.94,123.0333333
881.98,121.3333334
883.03,124.7166667
884.07,124.65
885.13,125.0166667
886.19,123.8166667
887.25,124.25
888.31,123.4833334
889.38,125.0833334
890.45,123.5833334
891.53,124.75
892.61,125.6666667
893.7,122.8
894.78,122.1833334
895.88,122.5166667
896.97,123.4333334
898.08,123.2166667
899.18,122.3333334
900.29,121.3166667
901.4,120.9666667
902.52,120.3666667
903.64,121.05
904.77,118.0666667
905.9,117.75
907.04,117.9666667
908.18,118.7833333
909.32,117.1
910.47,114.4166667
911.62,115.0833333
912.78,116.45
913.94,114.25
915.1,112.85
916.27,112.6
917.45,111.5
918.62,111.2833334
919.81,111.0333333
921,109.5833334
922.19,109.9
923.38,109.4666667
924.59,107.5833334
925.79,108.4
927,106.95
928.22,108.7
929.44,107.95
930.66,106.0666667
931.89,107.7
933.12,109.5833334
934.36,107.75
935.61,108.9166667
936.85,106.2166667
938.11,106.0333334
939.36,105.05
940.63,104.2833333
941.89,102.8666667
943.17,102.2
944.44,101.8333334
945.73,98.48333334
947.01,98.9
948.31,98.15
949.6,96.96666667
950.9,95.05
952.21,93.98333334
953.52,92.35
954.84,90.8
956.16,89.96666667
957.49,88.08333334
958.82,85.95
960.16,84.28333333
961.51,82.93333333
962.85,82.1
964.21,80.83333334
965.57,80.56666667
966.93,78.61666667
968.3,78.05
969.67,75.93333333
971.05,75.15
972.44,74.66666667
973.83,72.56666667
975.23,72.08333334
976.63,70.86666667
978.04,70.5
979.45,70.25
980.87,68.23333333
982.29,67.76666667
983.72,66.88333334
985.16,65.76666667
986.6,65.1
988.04,63.9
989.5,62.95
990.95,62.08333334
992.42,61.71666667
993.89,59.7
995.36,59.43333334
996.84,57.66666667
998.33,57.08333334
999.82,55.93333334
1001.3,54.73333334
1002.8,53.95
1004.3,53.41666667
1005.9,53.03333334
1007.4,51.53333334
1008.9,49.81666667
1010.4,49.55
1012,47.95
1013.5,46.45
1015.1,45.93333333
1016.6,44.56666667
1018.2,43.9
1019.8,42.25
1021.3,40.75
1022.9,39.3
1024.5,38.41666667
1026.1,37.48333334
1027.7,36
1029.3,35.55
1030.9,33.81666667
1032.6,33.11666667
1034.2,31.68333334
1035.8,31.36666667
1037.5,30.1
1039.1,29.48333333
1040.8,30.85
1042.4,27.91666667
1044.1,27.31666667
1045.8,26.21666667
1047.5,25.15
1049.1,24.75
1050.8,24.76666667
1052.5,23.3
1054.3,22.85
1056,22.48333333
1057.7,21.6
1059.4,21.01666667
1061.2,20.66666667
1062.9,19.53333333
1064.6,19.18333334
1066.4,18.73333334
1068.2,18.55
1069.9,18
1071.7,17.53333334
1073.5,17.26666667
1075.3,16.66666667
1077.1,16.18333333
1078.9,15.93333334
1080.7,15.41666667
1082.5,15.03333333
1084.4,14.71666667
1086.2,14.5
1088,14.31666667
