704.38,57.5862069
704.87,59.5862069
705.35,59.62068966
705.83,60.34482759
706.32,61.10344828
706.81,61.27586207
707.29,62.55172414
707.78,62.96551724
708.27,63.13793103
708.76,63.31034483
709.26,63.44827586
709.75,63.75862069
710.24,65.37931034
710.74,65.13793103
711.24,65.82758621
711.74,65.48275862
712.23,65.72413793
712.73,66.86206897
713.24,67.93103448
713.74,68.13793103
714.24,68.10344828
714.75,68.31034483
715.25,69.27586207
715.76,69.62068966
716.27,70.06896552
716.78,68.79310345
717.29,69.55172414
717.8,70.62068966
718.32,70
718.83,70.24137931
719.35,70.72413793
719.86,70.31034483
720.38,69.27586207
720.9,70.5862069
721.42,71.27586207
721.94,71.06896552
722.47,71
722.99,72.03448276
723.52,73.4137931
724.05,73.20689655
724.58,74.82758621
725.11,74.31034483
725.64,75.4137931
726.17,75.89655172
726.71,77.31034483
727.24,77.17241379
727.78,78.68965517
728.32,77.96551724
728.86,78.72413793
729.4,79.86206897
729.94,80.93103448
730.48,80.82758621
731.03,80.55172414
731.58,81.06896552
732.12,82.03448276
732.67,82.62068966
733.23,84
733.78,83.44827586
734.33,84.37931034
734.89,83.10344828
735.45,84.17241379
736,86.06896552
736.56,85.4137931
737.13,87.55172414
737.69,85.65517241
738.25,86.48275862
738.82,86.10344828
739.39,85.93103448
739.96,85.65517241
740.53,84.79310345
741.1,84.96551724
741.67,86.44827586
742.25,85.75862069
742.83,86.65517241
743.41,88.65517241
743.99,87.13793103
744.57,88.48275862
745.15,88.13793103
745.74,90.20689655
746.32,90.4137931
746.91,88.51724138
747.5,89.75862069
748.1,89.82758621
748.69,91.10344828
749.28,91.24137931
749.88,91.79310345
750.48,92.93103448
751.08,91.20689655
751.68,92.31034483
752.29,93.13793103
752.89,92.75862069
753.5,94.65517241
754.11,94.72413793
754.72,94.75862069
755.33,93.93103448
755.95,94.4137931
756.56,95.37931034
757.18,95.13793103
757.8,98.27586207
758.42,96.20689655
759.05,98.62068966
759.67,96.44827586
760.3,98.55172414
760.93,98.96551724
761.56,98.68965517
762.19,97.06896552
762.83,98.20689655
763.47,98.89655172
764.11,99.13793103
764.75,100.7586207
765.39,99.79310345
766.03,100.3103448
766.68,100.6896552
767.33,103.3448276
767.98,104.6896552
768.63,102.6896552
769.29,103.862069
769.94,103.1034483
770.6,104.4137931
771.26,104.4827586
771.92,105.4827586
772.59,107.2068966
773.26,108.0689655
773.92,108.2758621
774.6,107.4827586
775.27,109.3103448
775.94,108.9310345
776.62,108.862069
777.3,109.9310345
777.98,110.8275862
778.67,111
779.35,112.3103448
780.04,112.9655172
780.73,114.4827586
781.42,113.862069
782.12,113.5862069
782.81,116.7241379
783.51,115.9310345
784.21,116.7586207
784.92,115.0689655
785.62,115.7931034
786.33,115.9310345
787.04,117.6551724
787.75,116.0689655
788.47,115.8275862
789.19,115.0689655
789.9,115.9310345
790.63,115.9310345
791.35,115.5517241
792.08,114.6206897
792.81,115.9310345
793.54,115.6206897
794.27,116.0689655
795.01,115.2758621
795.75,114.3448276
796.49,113.862069
797.23,116.0689655
797.98,115.4827586
798.72,115.6551724
799.48,114.4482759
800.23,116.137931
800.98,114.4482759
801.74,116.5172414
802.5,114.6896552
803.27,117.6551724
804.03,117.4827586
804.8,117.3793103
805.57,117.6206897
806.35,120.137931
807.12,118.7586207
807.9,121.4482759
808.68,123
809.47,122.4482759
810.25,121.7241379
811.04,123.1724138
811.84,123.8275862
812.63,123.5862069
813.43,123.2758621
814.23,124.0344828
815.03,126.4482759
815.84,125.2413793
816.65,124.0344828
817.46,127.3448276
818.27,127.7241379
819.09,125
819.91,126.6896552
820.73,127.3103448
821.56,128.3448276
822.38,127.862069
823.21,128.0344828
824.05,129.2758621
824.89,127.862069
825.72,129.2413793
826.57,128.1034483
827.41,129.3103448
828.26,126.7931034
829.11,127.6551724
829.97,127.6551724
830.82,127.7931034
831.69,129.6206897
832.55,127.4482759
833.42,128.4137931
834.28,128.8965517
835.16,129.0689655
836.03,128.2068966
836.91,128.8275862
837.79,131.4482759
838.68,129.3448276
839.57,130.5517241
840.46,129.0344828
841.35,130.5517241
842.25,130.6896552
843.15,130.9655172
844.05,129.2758621
844.96,133.137931
845.87,135.2758621
846.79,133.0344828
847.7,132.2413793
848.62,132.9655172
849.55,134.862069
850.47,132.3103448
851.4,135.2413793
852.34,133.6896552
853.27,134.7586207
854.22,134.6896552
855.16,133.9655172
856.11,133.5517241
857.06,134.1724138
858.01,135.2413793
858.97,135
859.93,134.3793103
860.89,133.8275862
861.86,134.6896552
862.83,135.0344828
863.81,136.6551724
864.79,136.1034483
865.77,134.2758621
866.75,133.137931
867.74,133.3793103
868.74,131.4827586
869.73,132.6551724
870.73,132.5862069
871.74,131.4827586
872.74,130.137931
873.76,132.6206897
874.77,130.6206897
875.79,134.2413793
876.81,130.7241379
877.84,131.5517241
878.87,130.5172414
879.9,129.1724138
880.94,131.0344828
881.98,129.3103448
883.03,130.9655172
884.07,130.4482759
885.13,127.8275862
886.19,128.5862069
887.25,129.137931
888.31,127.9310345
889.38,128.2758621
890.45,128.3448276
891.53,127.2068966
892.61,129.8965517
893.7,128.9655172
894.78,130.2413793
895.88,127.9310345
896.97,127.8275862
898.08,128.5862069
899.18,128.6206897
900.29,129.1034483
901.4,126.6896552
902.52,128.9310345
903.64,127.6206897
904.77,127.862069
905.9,128.137931
907.04,126.7586207
908.18,128.8965517
909.32,128.4482759
910.47,125.7931034
911.62,127.0689655
912.78,125.3793103
913.94,125.862069
915.1,123.6551724
916.27,123.0689655
917.45,122.6896552
918.62,120.4482759
919.81,120.2068966
921,118.3793103
922.19,122.5172414
923.38,118.7586207
924.59,116.4827586
925.79,116.1724138
927,114.7241379
928.22,112.6551724
929.44,112.9655172
930.66,110.2758621
931.89,109.862069
933.12,108.6551724
934.36,109.5862069
935.61,108.1724138
936.85,107.6206897
938.11,108
939.36,107.137931
940.63,105.3793103
941.89,108.0344828
943.17,106.5517241
944.44,105.2413793
945.73,102.8275862
947.01,107.3448276
948.31,103
949.6,103.7931034
950.9,103.1034483
952.21,102.6206897
953.52,101.2068966
954.84,101.7931034
956.16,99.44827586
957.49,100.3793103
958.82,99.17241379
960.16,97.44827586
961.51,96.79310345
962.85,96.72413793
964.21,95.34482759
965.57,93.34482759
966.93,92.96551724
968.3,91.27586207
969.67,88.06896552
971.05,87.55172414
972.44,85.17241379
973.83,83.48275862
975.23,81.51724138
976.63,80.20689655
978.04,77.44827586
979.45,77.48275862
980.87,75.89655172
982.29,75.10344828
983.72,73.79310345
985.16,71.93103448
986.6,70.86206897
988.04,68.5862069
989.5,67.82758621
990.95,67.13793103
992.42,65.27586207
993.89,64.82758621
995.36,64.31034483
996.84,63.34482759
998.33,61.55172414
999.82,61
1001.3,59.20689655
1002.8,59.27586207
1004.3,57.72413793
1005.9,56.93103448
1007.4,55.75862069
1008.9,55.03448276
1010.4,53.24137931
1012,51.62068966
1013.5,50.31034483
1015.1,49.96551724
1016.6,48.96551724
1018.2,48.20689655
1019.8,46.34482759
1021.3,46.06896552
1022.9,45.4137931
1024.5,43.03448276
1026.1,42.37931034
1027.7,40.79310345
1029.3,41.20689655
1030.9,38.48275862
1032.6,37.34482759
1034.2,36.20689655
1035.8,34.79310345
1037.5,34.20689655
1039.1,33.51724138
1040.8,33.82758621
1042.4,31.24137931
1044.1,30.68965517
1045.8,29.89655172
1047.5,29.20689655
1049.1,28.27586207
1050.8,27.34482759
1052.5,27.06896552
1054.3,26.17241379
1056,25.24137931
1057.7,25.44827586
1059.4,24.65517241
1061.2,23.65517241
1062.9,22.5862069
1064.6,22.62068966
1066.4,21.75862069
1068.2,21.62068966
1069.9,20.89655172
1071.7,21.10344828
1073.5,20.62068966
1075.3,19.96551724
1077.1,19.65517241
1078.9,19.34482759
1080.7,18.86206897
1082.5,18.10344828
1084.4,18.10344828
1086.2,17.20689655
1088,17.24137931